Stamp, Max volume, Current volume, Procentage
41.6604, 2988, 7.474, 0.00250134
42.2584, 2988, 7.474, 0.00250134
42.6604, 2988, 7.474, 0.00250134
43.1584, 2988, 7.474, 0.00250134
43.7584, 2988, 7.474, 0.00250134
44.2584, 2988, 7.5, 0.00251004
44.5584, 2988, 7.5, 0.00251004
45.1584, 2988, 7.5, 0.00251004
45.5584, 2988, 7.5, 0.00251004
45.9584, 2988, 7.5, 0.00251004
46.5584, 2988, 7.5, 0.00251004
46.9604, 2988, 7.5, 0.00251004
47.6584, 2988, 7.5, 0.00251004
48.1584, 2988, 7.5, 0.00251004
48.6584, 2988, 7.5, 0.00251004
49.0584, 2988, 7.5, 0.00251004
49.7584, 2988, 7.5, 0.00251004
50.0584, 2988, 7.5, 0.00251004
50.5584, 2988, 7.5, 0.00251004
51.0584, 2988, 7.5, 0.00251004
51.5584, 2988, 7.5, 0.00251004
51.9584, 2988, 7.5, 0.00251004
52.3584, 2988, 7.5, 0.00251004
52.7684, 2988, 7.5, 0.00251004
53.3584, 2988, 7.5, 0.00251004
54.0604, 2988, 7.5, 0.00251004
54.4584, 2988, 7.5, 0.00251004
54.8604, 2988, 7.5, 0.00251004
55.5584, 2988, 7.5, 0.00251004
55.9584, 2988, 7.5, 0.00251004
56.4584, 2988, 7.5, 0.00251004
56.9584, 2988, 7.5, 0.00251004
57.4584, 2988, 7.5, 0.00251004
57.8584, 2988, 7.5, 0.00251004
58.4584, 2988, 7.5, 0.00251004
58.8584, 2988, 7.5, 0.00251004
59.3604, 2988, 7.5, 0.00251004
59.9584, 2988, 7.5, 0.00251004
60.4584, 2988, 7.5, 0.00251004
60.8584, 2988, 7.5, 0.00251004
61.2584, 2988, 7.5, 0.00251004
61.7584, 2988, 7.5, 0.00251004
62.4584, 2988, 7.5, 0.00251004
62.7584, 2988, 7.5, 0.00251004
63.2584, 2988, 7.5, 0.00251004
63.6584, 2988, 7.5, 0.00251004
64.2584, 2988, 7.5, 0.00251004
64.7584, 2988, 7.5, 0.00251004
65.0584, 2988, 7.5, 0.00251004
65.7584, 2988, 7.5, 0.00251004
66.2584, 2988, 7.5, 0.00251004
66.7584, 2988, 7.5, 0.00251004
67.0584, 2988, 7.5, 0.00251004
67.5584, 2988, 7.5, 0.00251004
68.0584, 2988, 7.5, 0.00251004
68.7584, 2988, 7.5, 0.00251004
69.1584, 2988, 7.5, 0.00251004
69.5584, 2988, 7.5, 0.00251004
70.0584, 2988, 7.5, 0.00251004
70.6584, 2988, 7.5, 0.00251004
71.0584, 2988, 7.5, 0.00251004
71.4584, 2988, 7.5, 0.00251004
71.9584, 2988, 7.5, 0.00251004
72.4584, 2988, 7.5, 0.00251004
72.9584, 2988, 7.5, 0.00251004
73.3584, 2988, 7.5, 0.00251004
73.6604, 2988, 7.5, 0.00251004
74.2584, 2988, 7.5, 0.00251004
74.9584, 2988, 7.5, 0.00251004
75.3584, 2988, 7.5, 0.00251004
75.8584, 2988, 7.5, 0.00251004
76.2584, 2988, 7.5, 0.00251004
76.6584, 2988, 7.5, 0.00251004
77.3584, 2988, 7.5, 0.00251004
77.7584, 2988, 7.5, 0.00251004
78.1584, 2988, 7.5, 0.00251004
78.7584, 2988, 7.5, 0.00251004
79.1584, 2988, 7.5, 0.00251004
79.6584, 2988, 7.5, 0.00251004
80.1584, 2988, 7.5, 0.00251004
80.9584, 2988, 7.5, 0.00251004
81.2584, 2988, 7.5, 0.00251004
81.7604, 2988, 7.5, 0.00251004
82.2644, 2988, 7.5, 0.00251004
82.7584, 2988, 7.5, 0.00251004
83.2584, 2988, 7.5, 0.00251004
83.7584, 2988, 7.5, 0.00251004
84.2604, 2988, 7.5, 0.00251004
84.8584, 2988, 7.5, 0.00251004
85.5624, 2988, 7.5, 0.00251004
86.0584, 2988, 7.5, 0.00251004
86.4584, 2988, 7.762, 0.00259772
86.9584, 2988, 8.559, 0.00286446
87.6584, 2988, 9.61, 0.0032162
88.2584, 2988, 23.276, 0.00778983
88.9584, 2988, 51.472, 0.0172262
89.9604, 2988, 60.192, 0.0201446
90.5584, 2988, 62.059, 0.0207694
91.6584, 2988, 65.552, 0.0219384
92.0584, 2988, 67.333, 0.0225345
92.6584, 2988, 69.218, 0.0231653
92.9584, 2988, 70.074, 0.0234518
93.2584, 2988, 70.916, 0.0237336
93.5584, 2988, 71.895, 0.0240612
93.8584, 2988, 72.321, 0.0242038
94.2584, 2988, 72.74, 0.024344
94.7584, 2988, 73.153, 0.0244823
95.1584, 2988, 73.335, 0.0245432
95.6584, 2988, 73.444, 0.0245797
96.2584, 2988, 73.513, 0.0246027
96.8584, 2988, 73.52, 0.0246051
97.3604, 2988, 73.556, 0.0246171
98.0584, 2988, 74.804, 0.0250348
98.8584, 2988, 78.177, 0.0261637
99.4584, 2988, 80.116, 0.0268126
100.46, 2988, 82.929, 0.027754
101.558, 2988, 85.321, 0.0285546
102.558, 2988, 87.903, 0.0294187
103.858, 2988, 98.244, 0.0328795
104.858, 2988, 101.022, 0.0338092
105.96, 2988, 104.287, 0.0349019
107.058, 2988, 113.25, 0.0379016
108.16, 2988, 131.897, 0.0441422
109.158, 2988, 138.334, 0.0462965
110.458, 2988, 148.752, 0.0497831
111.564, 2988, 158.116, 0.052917
112.668, 2988, 160.188, 0.0536104
113.458, 2988, 161.411, 0.0540197
114.358, 2988, 162.838, 0.0544973
115.058, 2988, 163.429, 0.0546951
115.758, 2988, 163.603, 0.0547533
116.36, 2988, 163.789, 0.0548156
117.358, 2988, 164.708, 0.0551232
117.858, 2988, 164.708, 0.0551232
118.558, 2988, 166.572, 0.055747
