Stamp, Max volume, Current volume, Procentage
106.942, 2988, 477.109, 0.159675
108.34, 2988, 477.771, 0.159897
110.74, 2988, 487.249, 0.163069
112.44, 2988, 494.234, 0.165406
114.14, 2988, 551.709, 0.184642
115.642, 2988, 558.986, 0.187077
117.34, 2988, 567.818, 0.190033
118.84, 2988, 574.131, 0.192146
119.94, 2988, 574.956, 0.192422
121.84, 2988, 575.076, 0.192462
123.14, 2988, 575.101, 0.19247
124.44, 2988, 575.101, 0.19247
125.34, 2988, 577.376, 0.193232
125.94, 2988, 580.645, 0.194326
126.74, 2988, 582.99, 0.19511
127.544, 2988, 583.093, 0.195145
128.54, 2988, 586.564, 0.196307
129.44, 2988, 591.091, 0.197822
130.44, 2988, 592.559, 0.198313
131.84, 2988, 592.705, 0.198362
133.34, 2988, 599.77, 0.200726
134.74, 2988, 599.77, 0.200726
135.94, 2988, 599.872, 0.20076
136.742, 2988, 600.058, 0.200823
137.64, 2988, 600.08, 0.20083
138.44, 2988, 600.089, 0.200833
139.24, 2988, 602.237, 0.201552
140.54, 2988, 604.486, 0.202305
141.84, 2988, 604.588, 0.202339
143.042, 2988, 606.552, 0.202996
144.44, 2988, 612.106, 0.204855
145.842, 2988, 615.004, 0.205825
147.44, 2988, 630.986, 0.211173
148.84, 2988, 639.894, 0.214155
150.24, 2988, 642.713, 0.215098
151.14, 2988, 643.388, 0.215324
153.14, 2988, 647.334, 0.216645
154.94, 2988, 649.445, 0.217351
156.44, 2988, 649.822, 0.217477
157.94, 2988, 650.311, 0.217641
159.34, 2988, 650.32, 0.217644
160.842, 2988, 654.147, 0.218925
162.14, 2988, 665.567, 0.222747
163.44, 2988, 666.743, 0.22314
164.94, 2988, 669.686, 0.224125
166.24, 2988, 670.214, 0.224302
167.74, 2988, 672.343, 0.225014
168.94, 2988, 675.566, 0.226093
170.34, 2988, 678.312, 0.227012
171.642, 2988, 680.362, 0.227698
173.04, 2988, 684.204, 0.228984
174.44, 2988, 694.394, 0.232394
175.54, 2988, 700.077, 0.234296
176.942, 2988, 705.999, 0.236278
178.74, 2988, 708.801, 0.237216
180.34, 2988, 713.587, 0.238818
181.84, 2988, 721.026, 0.241307
183.14, 2988, 725.207, 0.242706
184.642, 2988, 734.921, 0.245957
186.44, 2988, 738.027, 0.246997
188.64, 2988, 743.118, 0.248701
190.14, 2988, 751.987, 0.251669
192.24, 2988, 767.12, 0.256734
194.544, 2988, 773.266, 0.25879
196.74, 2988, 776.381, 0.259833
198.542, 2988, 802.582, 0.268602
200.74, 2988, 810.44, 0.271232
203.24, 2988, 812.429, 0.271897
205.34, 2988, 813.132, 0.272133
206.94, 2988, 818.277, 0.273854
208.854, 2988, 821.352, 0.274884
210.34, 2988, 824.447, 0.275919
212.654, 2988, 828.429, 0.277252
214.642, 2988, 838.146, 0.280504
216.14, 2988, 843.364, 0.28225
217.84, 2988, 843.981, 0.282457
219.44, 2988, 845.634, 0.28301
221.14, 2988, 847.885, 0.283763
222.84, 2988, 849.284, 0.284232
224.342, 2988, 857.747, 0.287064
225.94, 2988, 866.858, 0.290113
227.24, 2988, 870.606, 0.291367
229.44, 2988, 880.573, 0.294703
231.04, 2988, 881.384, 0.294975
232.756, 2988, 881.51, 0.295017
235.144, 2988, 886.128, 0.296562
236.744, 2988, 887.074, 0.296879
238.24, 2988, 892.816, 0.298801
240.34, 2988, 901.008, 0.301542
242.066, 2988, 904.845, 0.302826
243.734, 2988, 906.871, 0.303504
245.424, 2988, 919.996, 0.307897
247.552, 2988, 928.85, 0.31086
249.258, 2988, 934.791, 0.312848
251.388, 2988, 944.915, 0.316237
252.768, 2988, 945.844, 0.316548
254.75, 2988, 945.94, 0.31658
256.838, 2988, 957.123, 0.320322
258.898, 2988, 958.797, 0.320883
260.756, 2988, 962.02, 0.321961
262.472, 2988, 963.641, 0.322504
264.178, 2988, 964.71, 0.322861
265.952, 2988, 967.128, 0.323671
267.822, 2988, 967.209, 0.323698
269.244, 2988, 969.315, 0.324403
271.478, 2988, 973.563, 0.325824
273.498, 2988, 975.539, 0.326486
275.718, 2988, 1004.89, 0.336308
278.284, 2988, 1035.11, 0.346424
280.362, 2988, 1050.61, 0.351608
282.886, 2988, 1052.37, 0.352197
285.026, 2988, 1053.57, 0.352601
287.672, 2988, 1056.88, 0.35371
290.304, 2988, 1057.19, 0.353811
291.76, 2988, 1057.37, 0.353871
294.704, 2988, 1057.37, 0.353871
296.404, 2988, 1075.04, 0.359786
298.448, 2988, 1076.72, 0.360349
299.908, 2988, 1079.69, 0.361341
302.004, 2988, 1093.22, 0.365871
303.718, 2988, 1098.02, 0.367477
305.604, 2988, 1107.98, 0.370809
307.604, 2988, 1115.8, 0.373428
310.006, 2988, 1118.45, 0.374315
311.604, 2988, 1119.7, 0.374732
313.736, 2988, 1120.15, 0.374884
316.204, 2988, 1120.16, 0.374885
317.614, 2988, 1120.4, 0.374967
319.55, 2988, 1121.3, 0.375269
321.832, 2988, 1122, 0.375502
323.728, 2988, 1122.14, 0.375549
326.128, 2988, 1122.21, 0.375573
327.64, 2988, 1122.21, 0.375573
330.152, 2988, 1122.21, 0.375573
331.494, 2988, 1127.55, 0.377359
333.752, 2988, 1137.24, 0.380603
335.752, 2988, 1143.09, 0.382562
338.176, 2988, 1144.35, 0.382982
340.19, 2988, 1144.8, 0.383134
342.284, 2988, 1145.03, 0.383211
344.01, 2988, 1145.18, 0.383261
345.974, 2988, 1148.46, 0.384359
