Stamp, Max volume, Current volume, Procentage
30.84, 2988, 7.928, 0.00265328
31.24, 2988, 7.928, 0.00265328
31.94, 2988, 7.928, 0.00265328
32.34, 2988, 7.928, 0.00265328
32.942, 2988, 7.928, 0.00265328
33.64, 2988, 7.928, 0.00265328
34.04, 2988, 7.928, 0.00265328
34.44, 2988, 7.928, 0.00265328
34.94, 2988, 7.928, 0.00265328
35.34, 2988, 7.928, 0.00265328
36.042, 2988, 7.928, 0.00265328
36.84, 2988, 7.928, 0.00265328
37.34, 2988, 7.928, 0.00265328
37.74, 2988, 7.928, 0.00265328
38.14, 2988, 7.928, 0.00265328
38.74, 2988, 7.928, 0.00265328
39.342, 2988, 7.928, 0.00265328
39.944, 2988, 7.928, 0.00265328
40.642, 2988, 7.928, 0.00265328
41.14, 2988, 7.928, 0.00265328
41.54, 2988, 7.928, 0.00265328
42.04, 2988, 7.928, 0.00265328
42.542, 2988, 7.928, 0.00265328
43.042, 2988, 7.928, 0.00265328
43.64, 2988, 7.928, 0.00265328
44.14, 2988, 7.928, 0.00265328
44.84, 2988, 7.928, 0.00265328
45.14, 2988, 7.928, 0.00265328
45.64, 2988, 7.928, 0.00265328
46.24, 2988, 7.928, 0.00265328
46.84, 2988, 7.928, 0.00265328
47.34, 2988, 7.928, 0.00265328
47.94, 2988, 7.928, 0.00265328
48.34, 2988, 7.928, 0.00265328
49.04, 2988, 7.928, 0.00265328
49.74, 2988, 7.928, 0.00265328
50.14, 2988, 7.928, 0.00265328
50.54, 2988, 7.928, 0.00265328
50.946, 2988, 7.928, 0.00265328
51.84, 2988, 7.928, 0.00265328
52.342, 2988, 7.928, 0.00265328
52.74, 2988, 7.928, 0.00265328
53.24, 2988, 7.928, 0.00265328
53.94, 2988, 7.928, 0.00265328
54.54, 2988, 7.928, 0.00265328
54.94, 2988, 7.928, 0.00265328
55.24, 2988, 7.928, 0.00265328
55.94, 2988, 7.928, 0.00265328
56.24, 2988, 7.928, 0.00265328
56.542, 2988, 7.928, 0.00265328
57.04, 2988, 7.928, 0.00265328
57.94, 2988, 7.928, 0.00265328
58.44, 2988, 7.928, 0.00265328
59.144, 2988, 7.928, 0.00265328
59.54, 2988, 7.928, 0.00265328
59.94, 2988, 7.928, 0.00265328
60.644, 2988, 7.928, 0.00265328
61.14, 2988, 7.928, 0.00265328
61.64, 2988, 7.928, 0.00265328
62.14, 2988, 7.928, 0.00265328
62.74, 2988, 7.972, 0.00266801
63.24, 2988, 8.853, 0.00296285
63.64, 2988, 9.271, 0.00310274
64.04, 2988, 9.65, 0.00322959
64.64, 2988, 25.803, 0.00863554
65.34, 2988, 57.232, 0.0191539
65.94, 2988, 66.301, 0.0221891
66.842, 2988, 72.45, 0.024247
67.54, 2988, 76.628, 0.0256452
67.94, 2988, 80.017, 0.0267795
68.34, 2988, 81.748, 0.0273588
68.64, 2988, 82.837, 0.0277232
69.04, 2988, 84.018, 0.0281185
69.24, 2988, 84.573, 0.0283042
69.444, 2988, 85.058, 0.0284665
69.84, 2988, 85.434, 0.0285924
70.24, 2988, 85.752, 0.0286988
70.54, 2988, 85.98, 0.0287751
70.84, 2988, 86.139, 0.0288283
71.14, 2988, 86.256, 0.0288675
71.542, 2988, 86.354, 0.0289003
72.242, 2988, 86.432, 0.0289264
72.84, 2988, 86.432, 0.0289264
73.24, 2988, 86.765, 0.0290378
73.74, 2988, 88.03, 0.0294612
74.34, 2988, 90.894, 0.0304197
75.04, 2988, 93.203, 0.0311924
76.14, 2988, 96.506, 0.0322979
76.84, 2988, 98.444, 0.0329465
77.74, 2988, 101.83, 0.0340797
79.14, 2988, 131.162, 0.0438963
80.24, 2988, 138.554, 0.0463701
80.94, 2988, 143.678, 0.048085
81.748, 2988, 147.498, 0.0493635
82.14, 2988, 152.814, 0.0511426
82.842, 2988, 160.149, 0.0535974
84.04, 2988, 167.689, 0.0561208
84.942, 2988, 174.257, 0.0583189
86.44, 2988, 185.318, 0.0620207
87.64, 2988, 189.859, 0.0635405
89.14, 2988, 190.454, 0.0637396
90.14, 2988, 190.469, 0.0637446
91.246, 2988, 190.469, 0.0637446
92.74, 2988, 190.469, 0.0637446
93.74, 2988, 190.469, 0.0637446
94.04, 2988, 190.469, 0.0637446
94.342, 2988, 190.469, 0.0637446
94.84, 2988, 190.469, 0.0637446
95.04, 2988, 190.469, 0.0637446
95.44, 2988, 190.469, 0.0637446
96.24, 2988, 190.477, 0.0637473
96.34, 2988, 190.477, 0.0637473
96.54, 2988, 190.477, 0.0637473
96.64, 2988, 190.477, 0.0637473
97.04, 2988, 190.477, 0.0637473
97.34, 2988, 190.477, 0.0637473
97.64, 2988, 191.975, 0.0642487
98.14, 2988, 197.208, 0.066
98.846, 2988, 198.279, 0.0663584
99.44, 2988, 198.829, 0.0665425
100.34, 2988, 199.253, 0.0666844
101.14, 2988, 200.449, 0.0670847
102.042, 2988, 202.437, 0.06775
102.84, 2988, 203.705, 0.0681744
103.74, 2988, 205.323, 0.0687159
104.444, 2988, 207.631, 0.0694883
105.44, 2988, 210.057, 0.0703002
106.54, 2988, 214.215, 0.0716918
107.54, 2988, 218.43, 0.0731024
108.34, 2988, 218.939, 0.0732728
109.24, 2988, 218.939, 0.0732728
110.35, 2988, 218.939, 0.0732728
111.74, 2988, 218.939, 0.0732728
113.04, 2988, 218.939, 0.0732728
114.14, 2988, 218.944, 0.0732744
115.24, 2988, 222.794, 0.0745629
116.34, 2988, 227.245, 0.0760525
117.642, 2988, 230.762, 0.0772296
118.84, 2988, 233.011, 0.0779823
119.744, 2988, 236.194, 0.0790475
121.24, 2988, 240.784, 0.0805837
122.342, 2988, 243.434, 0.0814705
123.54, 2988, 244.317, 0.0817661
124.94, 2988, 252.947, 0.0846543
126.24, 2988, 259.845, 0.0869629
128.04, 2988, 263.585, 0.0882145
129.24, 2988, 265.999, 0.0890224
130.44, 2988, 269.259, 0.0901135
131.74, 2988, 272.723, 0.0912728
133.34, 2988, 277.577, 0.0928973
134.44, 2988, 281.062, 0.0940636
136.24, 2988, 289.716, 0.0969598
137.64, 2988, 294.044, 0.0984083
139.34, 2988, 301.424, 0.100878
140.74, 2988, 306.999, 0.102744
142.444, 2988, 315.76, 0.105676
143.64, 2988, 319.017, 0.106766
145.74, 2988, 325.404, 0.108904
147.14, 2988, 325.431, 0.108913
148.44, 2988, 325.431, 0.108913
150.14, 2988, 325.431, 0.108913
151.15, 2988, 325.431, 0.108913
152.54, 2988, 325.431, 0.108913
154.342, 2988, 329.852, 0.110392
155.642, 2988, 333.05, 0.111463
157.042, 2988, 333.337, 0.111559
