Stamp, Max volume, Current volume, Procentage
369.07, 2988, 1044.22, 0.34947
370.87, 2988, 1048.6, 0.350936
372.33, 2988, 1051.08, 0.351768
374.232, 2988, 1052.79, 0.352338
376.078, 2988, 1060.61, 0.354958
377.896, 2988, 1067.21, 0.357164
379.634, 2988, 1069.7, 0.357999
381.894, 2988, 1076.16, 0.360162
384.008, 2988, 1080.58, 0.361642
386.304, 2988, 1083.59, 0.362647
387.984, 2988, 1090.86, 0.365081
390.028, 2988, 1094.15, 0.366181
392.036, 2988, 1104.73, 0.369723
393.448, 2988, 1109.91, 0.371456
395.21, 2988, 1113.48, 0.37265
397.172, 2988, 1119.4, 0.374632
399.11, 2988, 1122.28, 0.375596
400.798, 2988, 1123.22, 0.375911
402.616, 2988, 1124.08, 0.376198
404.266, 2988, 1125.3, 0.376608
406.036, 2988, 1129.05, 0.37786
408.632, 2988, 1129.19, 0.377909
410.09, 2988, 1129.43, 0.37799
412.254, 2988, 1130.21, 0.37825
414.072, 2988, 1133.98, 0.379511
415.98, 2988, 1134.43, 0.379662
417.702, 2988, 1134.75, 0.379769
419.78, 2988, 1135.29, 0.379951
421.28, 2988, 1136.51, 0.380358
423.58, 2988, 1137.79, 0.380787
425.788, 2988, 1139.6, 0.381392
428.106, 2988, 1141.56, 0.382048
430.406, 2988, 1141.73, 0.382106
432.014, 2988, 1141.74, 0.38211
433.698, 2988, 1141.74, 0.38211
435.694, 2988, 1141.74, 0.38211
437.014, 2988, 1144.76, 0.38312
438.414, 2988, 1149.08, 0.384564
439.916, 2988, 1149.15, 0.384587
441.416, 2988, 1149.81, 0.384809
443.082, 2988, 1150.34, 0.384985
444.62, 2988, 1156.75, 0.387131
446.276, 2988, 1157.22, 0.387289
448.414, 2988, 1157.25, 0.387298
450.03, 2988, 1157.25, 0.387298
451.666, 2988, 1157.49, 0.387379
453.436, 2988, 1157.71, 0.387453
455.006, 2988, 1157.77, 0.387475
456.79, 2988, 1160.91, 0.388525
458.608, 2988, 1163.31, 0.389328
459.91, 2988, 1163.31, 0.389328
462.008, 2988, 1163.31, 0.389328
463.34, 2988, 1163.31, 0.389328
464.508, 2988, 1163.31, 0.389328
466.108, 2988, 1163.31, 0.389328
467.308, 2988, 1163.31, 0.389328
468.808, 2988, 1163.31, 0.389328
470.008, 2988, 1163.31, 0.389328
471.408, 2988, 1163.31, 0.389328
472.608, 2988, 1163.31, 0.389328
473.908, 2988, 1163.49, 0.389388
475.206, 2988, 1164.03, 0.389569
476.886, 2988, 1165.05, 0.38991
477.986, 2988, 1166.22, 0.390301
479.086, 2988, 1166.94, 0.390543
480.586, 2988, 1167.09, 0.390594
481.786, 2988, 1167.1, 0.390595
482.786, 2988, 1167.12, 0.390603
483.992, 2988, 1167.17, 0.390618
485.686, 2988, 1167.17, 0.390619
486.986, 2988, 1167.17, 0.390619
487.986, 2988, 1167.17, 0.390619
489.186, 2988, 1167.17, 0.390619
490.286, 2988, 1167.17, 0.390619
491.486, 2988, 1167.2, 0.390628
493.25, 2988, 1167.2, 0.390628
494.786, 2988, 1167.2, 0.390628
495.886, 2988, 1167.2, 0.390628
496.99, 2988, 1167.2, 0.390628
498.086, 2988, 1169.1, 0.391266
499.098, 2988, 1169.91, 0.391536
500.824, 2988, 1172.32, 0.392343
502.024, 2988, 1172.99, 0.392567
503.762, 2988, 1174.38, 0.393032
505.17, 2988, 1174.38, 0.393032
506.07, 2988, 1174.38, 0.393032
506.97, 2988, 1174.38, 0.393032
507.786, 2988, 1174.38, 0.393032
508.542, 2988, 1174.66, 0.393127
509.742, 2988, 1175.11, 0.393276
511.362, 2988, 1175.53, 0.393418
513.418, 2988, 1176.16, 0.393629
515.18, 2988, 1184.14, 0.396298
